pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
EURJPY,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.2916,0.2916,3,basket_tp_pips,5,false,false,
GBPJPY,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.648,0.648,3,basket_tp_pips,5,false,false,
GBPUSD,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,0.05304,2.7456,2.5896,4,session_close,240,false,false,
NZDUSD,asia,2025-02-17T23:00:00.000000+0000,2025-02-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.28544,3.81888,3.75648,4,session_close,240,false,false,
EURJPY,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.3996,0.3996,3,basket_tp_pips,31,false,false,
GBPJPY,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.6804,0.6804,3,basket_tp_pips,31,false,false,
GBPUSD,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.092,0.7176,3,basket_tp_pips,241,false,false,
NZDUSD,london,2025-02-18T03:00:00.000000+0000,2025-02-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.1092,0.1092,3,basket_tp_pips,37,false,false,
EURJPY,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.17504,1.17504,4,basket_tp_pips,52,false,false,
GBPJPY,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,9,false,false,
GBPUSD,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.2496,0.2496,3,basket_tp_pips,51,false,false,
NZDUSD,new_york,2025-02-18T13:00:00.000000+0000,2025-02-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,daily_liquidation,471,false,false,
EURJPY,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.125684,4.67424,4.24224,5,basket_tp_pips,97,false,false,
GBPJPY,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,asia,2025-02-18T23:00:00.000000+0000,2025-02-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.0,0.0,3,basket_tp_pips,121,false,false,
EURJPY,london,2025-02-19T03:00:00.000000+0000,2025-02-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,3.862775,12.726547,12.488947,6,basket_tp_pips,331,false,false,
GBPJPY,london,2025-02-19T03:00:00.000000+0000,2025-02-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.69776,1.69776,4,basket_tp_pips,34,false,false,
GBPUSD,london,2025-02-19T03:00:00.000000+0000,2025-02-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.3588,0.3588,3,basket_tp_pips,219,false,false,
NZDUSD,london,2025-02-19T03:00:00.000000+0000,2025-02-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.4056,0.0,3,basket_tp_pips,242,false,false,
EURJPY,new_york,2025-02-19T13:00:00.000000+0000,2025-02-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-16.238666,31.638395,31.508795,7,daily_liquidation,471,false,false,
GBPJPY,new_york,2025-02-19T13:00:00.000000+0000,2025-02-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPUSD,new_york,2025-02-19T13:00:00.000000+0000,2025-02-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.078,0.0624,3,basket_tp_pips,19,false,false,
NZDUSD,new_york,2025-02-19T13:00:00.000000+0000,2025-02-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.156,0.156,3,basket_tp_pips,163,false,false,
EURJPY,asia,2025-02-19T23:00:00.000000+0000,2025-02-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-29.428588,29.58246,29.25846,7,basket_sl_pips,135,false,false,
GBPJPY,asia,2025-02-19T23:00:00.000000+0000,2025-02-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-02-19T23:00:00.000000+0000,2025-02-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,asia,2025-02-19T23:00:00.000000+0000,2025-02-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.546,0.4368,3,basket_tp_pips,157,false,false,
EURJPY,london,2025-02-20T03:00:00.000000+0000,2025-02-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-41.483953,41.707394,41.394194,7,basket_sl_pips,234,false,false,
GBPJPY,london,2025-02-20T03:00:00.000000+0000,2025-02-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.7344,0.7344,3,basket_tp_pips,22,false,false,
GBPUSD,london,2025-02-20T03:00:00.000000+0000,2025-02-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.76592,3.9468,2.34936,4,session_close,420,false,false,
NZDUSD,london,2025-02-20T03:00:00.000000+0000,2025-02-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.45704,2.14344,2.14344,4,session_close,420,false,false,
EURJPY,new_york,2025-02-20T13:00:00.000000+0000,2025-02-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.486,0.486,3,basket_tp_pips,16,false,false,
GBPJPY,new_york,2025-02-20T13:00:00.000000+0000,2025-02-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,4,false,false,
GBPUSD,new_york,2025-02-20T13:00:00.000000+0000,2025-02-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,2.82984,2.82984,4,basket_tp_pips,62,false,false,
NZDUSD,new_york,2025-02-20T13:00:00.000000+0000,2025-02-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.6552,0.6552,3,basket_tp_pips,54,false,false,
EURJPY,asia,2025-02-20T23:00:00.000000+0000,2025-02-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,1.08,1.08,4,basket_tp_pips,31,false,false,
GBPJPY,asia,2025-02-20T23:00:00.000000+0000,2025-02-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.378,0.378,3,basket_tp_pips,23,false,false,
GBPUSD,asia,2025-02-20T23:00:00.000000+0000,2025-02-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.6084,0.2964,3,basket_tp_pips,84,false,false,
NZDUSD,asia,2025-02-20T23:00:00.000000+0000,2025-02-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.4992,0.4992,3,basket_tp_pips,54,false,false,
EURJPY,london,2025-02-21T03:00:00.000000+0000,2025-02-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.8208,0.8208,3,basket_tp_pips,20,false,false,
GBPJPY,london,2025-02-21T03:00:00.000000+0000,2025-02-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.50768,1.50768,4,basket_tp_pips,20,false,false,
GBPUSD,london,2025-02-21T03:00:00.000000+0000,2025-02-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.404,1.1544,3,basket_tp_pips,241,false,false,
NZDUSD,london,2025-02-21T03:00:00.000000+0000,2025-02-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.4368,1.8564,1.3416,3,session_close,420,false,false,
EURJPY,new_york,2025-02-21T13:00:00.000000+0000,2025-02-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.216,0.1836,3,basket_tp_pips,28,false,false,
GBPJPY,new_york,2025-02-21T13:00:00.000000+0000,2025-02-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.648,0.648,3,basket_tp_pips,29,false,false,
GBPUSD,new_york,2025-02-21T13:00:00.000000+0000,2025-02-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.7644,0.4056,3,basket_tp_pips,79,false,false,
NZDUSD,new_york,2025-02-21T13:00:00.000000+0000,2025-02-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,106,false,false,
EURJPY,asia,2025-02-21T23:00:00.000000+0000,2025-02-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-02-21T23:00:00.000000+0000,2025-02-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-02-21T23:00:00.000000+0000,2025-02-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-02-21T23:00:00.000000+0000,2025-02-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-02-22T03:00:00.000000+0000,2025-02-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-02-22T03:00:00.000000+0000,2025-02-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-02-22T03:00:00.000000+0000,2025-02-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-02-22T03:00:00.000000+0000,2025-02-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-02-22T13:00:00.000000+0000,2025-02-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-02-22T13:00:00.000000+0000,2025-02-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-02-22T13:00:00.000000+0000,2025-02-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-02-22T13:00:00.000000+0000,2025-02-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-02-22T23:00:00.000000+0000,2025-02-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-02-22T23:00:00.000000+0000,2025-02-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-02-22T23:00:00.000000+0000,2025-02-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-02-22T23:00:00.000000+0000,2025-02-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-02-23T03:00:00.000000+0000,2025-02-23T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-02-23T03:00:00.000000+0000,2025-02-23T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-02-23T03:00:00.000000+0000,2025-02-23T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-02-23T03:00:00.000000+0000,2025-02-23T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-02-23T13:00:00.000000+0000,2025-02-23T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-02-23T13:00:00.000000+0000,2025-02-23T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-02-23T13:00:00.000000+0000,2025-02-23T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-02-23T13:00:00.000000+0000,2025-02-23T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-02-23T23:00:00.000000+0000,2025-02-24T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.0,0.0,3,basket_tp_pips,4,false,false,
GBPJPY,asia,2025-02-23T23:00:00.000000+0000,2025-02-24T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.0,0.0,3,basket_tp_pips,4,false,false,
GBPUSD,asia,2025-02-23T23:00:00.000000+0000,2025-02-24T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-17.070972,26.127343,24.152383,7,session_close,240,false,false,
NZDUSD,asia,2025-02-23T23:00:00.000000+0000,2025-02-24T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.35408,2.68008,2.55528,4,session_close,240,false,false,
EURJPY,london,2025-02-24T03:00:00.000000+0000,2025-02-24T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.54,0.5076,3,basket_tp_pips,25,false,false,
GBPJPY,london,2025-02-24T03:00:00.000000+0000,2025-02-24T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0324,0.0324,3,basket_tp_pips,10,false,false,
GBPUSD,london,2025-02-24T03:00:00.000000+0000,2025-02-24T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,7.41018,26.716868,26.358068,7,basket_tp_pips,377,false,false,
NZDUSD,london,2025-02-24T03:00:00.000000+0000,2025-02-24T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.49136,3.56304,3.00144,4,session_close,420,false,false,
EURJPY,new_york,2025-02-24T13:00:00.000000+0000,2025-02-24T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.5184,0.5184,3,basket_tp_pips,29,false,false,
GBPJPY,new_york,2025-02-24T13:00:00.000000+0000,2025-02-24T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0108,0.0108,3,basket_tp_pips,8,false,false,
GBPUSD,new_york,2025-02-24T13:00:00.000000+0000,2025-02-24T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.468,0.468,3,basket_tp_pips,47,false,false,
NZDUSD,new_york,2025-02-24T13:00:00.000000+0000,2025-02-24T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.404,1.2636,3,basket_tp_pips,188,false,false,
EURJPY,asia,2025-02-24T23:00:00.000000+0000,2025-02-25T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,4.442519,12.315024,12.315024,6,basket_tp_pips,214,false,false,
GBPJPY,asia,2025-02-24T23:00:00.000000+0000,2025-02-25T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.054,0.054,3,basket_tp_pips,16,false,false,
GBPUSD,asia,2025-02-24T23:00:00.000000+0000,2025-02-25T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.78,0.3744,3,basket_tp_pips,196,false,false,
NZDUSD,asia,2025-02-24T23:00:00.000000+0000,2025-02-25T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.78,0.0156,3,basket_tp_pips,194,false,false,
EURJPY,london,2025-02-25T03:00:00.000000+0000,2025-02-25T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,3.862775,7.90897,7.90897,6,basket_tp_pips,159,false,false,
GBPJPY,london,2025-02-25T03:00:00.000000+0000,2025-02-25T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0324,0.0324,3,basket_tp_pips,23,false,false,
GBPUSD,london,2025-02-25T03:00:00.000000+0000,2025-02-25T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,5.616,4.992,5,basket_tp_pips,303,false,false,
NZDUSD,london,2025-02-25T03:00:00.000000+0000,2025-02-25T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.18248,2.50224,2.14344,4,session_close,417,false,false,
EURJPY,new_york,2025-02-25T13:00:00.000000+0000,2025-02-25T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.9116,1.9116,4,basket_tp_pips,39,false,false,
GBPJPY,new_york,2025-02-25T13:00:00.000000+0000,2025-02-25T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,10,false,false,
