pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
GBPJPY,london,2025-03-10T02:00:00.000000+0000,2025-03-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.9125,1.9125,4,basket_tp_pips,19
GBPUSD,london,2025-03-10T02:00:00.000000+0000,2025-03-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,4.509375,4.005625,4,basket_tp_pips,259
NZDUSD,london,2025-03-10T02:00:00.000000+0000,2025-03-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.04875,0.04875,3,basket_tp_pips,16
EURJPY,new_york,2025-03-10T12:00:00.000000+0000,2025-03-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.16875,0.16875,3,basket_tp_pips,3
GBPJPY,new_york,2025-03-10T12:00:00.000000+0000,2025-03-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,6
GBPUSD,new_york,2025-03-10T12:00:00.000000+0000,2025-03-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.89375,0.34125,3,basket_tp_pips,20
NZDUSD,new_york,2025-03-10T12:00:00.000000+0000,2025-03-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.08125,0.04875,3,basket_tp_pips,52
EURJPY,asia,2025-03-10T22:00:00.000000+0000,2025-03-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,1.532812,1.532812,4,basket_tp_pips,20
GBPJPY,asia,2025-03-10T22:00:00.000000+0000,2025-03-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,7.843911,24.095493,22.731453,8,basket_tp_pips,111
GBPUSD,asia,2025-03-10T22:00:00.000000+0000,2025-03-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,1.28375,0.65,3,basket_tp_pips,185
NZDUSD,asia,2025-03-10T22:00:00.000000+0000,2025-03-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,1.105,0.92625,3,basket_tp_pips,125
EURJPY,london,2025-03-11T02:00:00.000000+0000,2025-03-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,6
GBPJPY,london,2025-03-11T02:00:00.000000+0000,2025-03-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,4
GBPUSD,london,2025-03-11T02:00:00.000000+0000,2025-03-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.24375,0.04875,3,basket_tp_pips,55
NZDUSD,london,2025-03-11T02:00:00.000000+0000,2025-03-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.60125,0.585,3,basket_tp_pips,32
EURJPY,new_york,2025-03-11T12:00:00.000000+0000,2025-03-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,10
GBPJPY,new_york,2025-03-11T12:00:00.000000+0000,2025-03-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,10
GBPUSD,new_york,2025-03-11T12:00:00.000000+0000,2025-03-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.13,0.13,3,basket_tp_pips,10
NZDUSD,new_york,2025-03-11T12:00:00.000000+0000,2025-03-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,73
EURJPY,asia,2025-03-11T22:00:00.000000+0000,2025-03-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.534257,0.3375,3,basket_tp_pips,28
GBPJPY,asia,2025-03-11T22:00:00.000000+0000,2025-03-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.21375,0.21375,3,basket_tp_pips,25
GBPUSD,asia,2025-03-11T22:00:00.000000+0000,2025-03-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,1.3,1.3,4,basket_tp_pips,210
NZDUSD,asia,2025-03-11T22:00:00.000000+0000,2025-03-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.65,0.325,3,basket_tp_pips,196
EURJPY,london,2025-03-12T02:00:00.000000+0000,2025-03-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.9,0.9,3,basket_tp_pips,12
GBPJPY,london,2025-03-12T02:00:00.000000+0000,2025-03-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,3
GBPUSD,london,2025-03-12T02:00:00.000000+0000,2025-03-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,2.396875,2.396875,4,basket_tp_pips,238
NZDUSD,london,2025-03-12T02:00:00.000000+0000,2025-03-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.3,0.6825,3,basket_tp_pips,173
EURJPY,new_york,2025-03-12T12:00:00.000000+0000,2025-03-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.14625,0.14625,3,basket_tp_pips,5
GBPJPY,new_york,2025-03-12T12:00:00.000000+0000,2025-03-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,3.010781,3.010781,5,basket_tp_pips,22
GBPUSD,new_york,2025-03-12T12:00:00.000000+0000,2025-03-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.69875,0.69875,3,basket_tp_pips,25
NZDUSD,new_york,2025-03-12T12:00:00.000000+0000,2025-03-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,0.4875,0.325,4,basket_tp_pips,30
EURJPY,asia,2025-03-12T22:00:00.000000+0000,2025-03-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.884249,0.782999,3,basket_tp_pips,45
GBPJPY,asia,2025-03-12T22:00:00.000000+0000,2025-03-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,1.313437,1.279687,4,basket_tp_pips,30
GBPUSD,asia,2025-03-12T22:00:00.000000+0000,2025-03-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.43875,0.4875,0.1625,3,session_close,300
NZDUSD,asia,2025-03-12T22:00:00.000000+0000,2025-03-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.01625,1.38125,0.92625,3,session_close,300
EURJPY,london,2025-03-13T02:00:00.000000+0000,2025-03-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,3.088125,2.849062,4,basket_tp_pips,93
GBPJPY,london,2025-03-13T02:00:00.000000+0000,2025-03-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.811707,1.811707,4,basket_tp_pips,22
GBPUSD,london,2025-03-13T02:00:00.000000+0000,2025-03-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,6.053122,4.720622,5,basket_tp_pips,362
NZDUSD,london,2025-03-13T02:00:00.000000+0000,2025-03-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,7,0.122588,-10.408377,17.352847,17.076597,7,session_close,480
EURJPY,new_york,2025-03-13T12:00:00.000000+0000,2025-03-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,3.353904,3.353904,5,basket_tp_pips,6
GBPJPY,new_york,2025-03-13T12:00:00.000000+0000,2025-03-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.089687,2.089687,4,basket_tp_pips,6
GBPUSD,new_york,2025-03-13T12:00:00.000000+0000,2025-03-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,5.345139,2.214063,2.214063,6,basket_tp_pips,31
NZDUSD,new_york,2025-03-13T12:00:00.000000+0000,2025-03-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,0.0,0.0,4,basket_tp_pips,31
EURJPY,asia,2025-03-13T22:00:00.000000+0000,2025-03-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,-9.305334,45.023877,45.023877,8,session_close,300
GBPJPY,asia,2025-03-13T22:00:00.000000+0000,2025-03-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,7,0.122588,5.947974,12.468564,12.468564,7,basket_tp_pips,99
GBPUSD,asia,2025-03-13T22:00:00.000000+0000,2025-03-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,0.345312,2.315625,1.665625,4,session_close,300
NZDUSD,asia,2025-03-13T22:00:00.000000+0000,2025-03-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,-0.065,1.25125,1.25125,3,session_close,300
EURJPY,london,2025-03-14T02:00:00.000000+0000,2025-03-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.225,0.225,3,basket_tp_pips,22
GBPJPY,london,2025-03-14T02:00:00.000000+0000,2025-03-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.23625,0.23625,3,basket_tp_pips,23
GBPUSD,london,2025-03-14T02:00:00.000000+0000,2025-03-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.50375,0.08125,3,basket_tp_pips,267
NZDUSD,london,2025-03-14T02:00:00.000000+0000,2025-03-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.89375,0.4875,3,basket_tp_pips,82
EURJPY,new_york,2025-03-14T12:00:00.000000+0000,2025-03-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.73125,0.73125,3,basket_tp_pips,6
GBPJPY,new_york,2025-03-14T12:00:00.000000+0000,2025-03-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.37125,0.37125,3,basket_tp_pips,6
GBPUSD,new_york,2025-03-14T12:00:00.000000+0000,2025-03-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.04,0.86125,3,basket_tp_pips,33
NZDUSD,new_york,2025-03-14T12:00:00.000000+0000,2025-03-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,-5.092339,7.247484,7.198734,5,daily_liquidation,531
EURJPY,asia,2025-03-14T22:00:00.000000+0000,2025-03-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-03-14T22:00:00.000000+0000,2025-03-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-03-14T22:00:00.000000+0000,2025-03-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-03-14T22:00:00.000000+0000,2025-03-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-03-15T02:00:00.000000+0000,2025-03-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-03-15T02:00:00.000000+0000,2025-03-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-03-15T02:00:00.000000+0000,2025-03-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-03-15T02:00:00.000000+0000,2025-03-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-03-15T12:00:00.000000+0000,2025-03-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-03-15T12:00:00.000000+0000,2025-03-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-03-15T12:00:00.000000+0000,2025-03-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-03-15T12:00:00.000000+0000,2025-03-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-03-15T22:00:00.000000+0000,2025-03-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-03-15T22:00:00.000000+0000,2025-03-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-03-15T22:00:00.000000+0000,2025-03-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-03-15T22:00:00.000000+0000,2025-03-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-03-16T02:00:00.000000+0000,2025-03-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-03-16T02:00:00.000000+0000,2025-03-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-03-16T02:00:00.000000+0000,2025-03-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-03-16T02:00:00.000000+0000,2025-03-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-03-16T12:00:00.000000+0000,2025-03-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-03-16T12:00:00.000000+0000,2025-03-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-03-16T12:00:00.000000+0000,2025-03-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-03-16T12:00:00.000000+0000,2025-03-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-03-16T22:00:00.000000+0000,2025-03-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,3.060339,2.82436,4,basket_tp_pips,106
GBPJPY,asia,2025-03-16T22:00:00.000000+0000,2025-03-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,4.349111,7.850556,7.805556,6,basket_tp_pips,75
GBPUSD,asia,2025-03-16T22:00:00.000000+0000,2025-03-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.698125,1.779375,1.519375,4,session_close,299
NZDUSD,asia,2025-03-16T22:00:00.000000+0000,2025-03-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,2.303438,2.03125,4,basket_tp_pips,123
EURJPY,london,2025-03-17T02:00:00.000000+0000,2025-03-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.18,0.18,3,basket_tp_pips,14
GBPJPY,london,2025-03-17T02:00:00.000000+0000,2025-03-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,2
GBPUSD,london,2025-03-17T02:00:00.000000+0000,2025-03-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.065,3,basket_tp_pips,98
NZDUSD,london,2025-03-17T02:00:00.000000+0000,2025-03-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.01625,3,basket_tp_pips,228
EURJPY,new_york,2025-03-17T12:00:00.000000+0000,2025-03-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,6
GBPJPY,new_york,2025-03-17T12:00:00.000000+0000,2025-03-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,6
GBPUSD,new_york,2025-03-17T12:00:00.000000+0000,2025-03-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,31
NZDUSD,new_york,2025-03-17T12:00:00.000000+0000,2025-03-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.4875,0.21125,3,basket_tp_pips,55
EURJPY,asia,2025-03-17T22:00:00.000000+0000,2025-03-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.383637,0.383637,3,basket_tp_pips,23
GBPJPY,asia,2025-03-17T22:00:00.000000+0000,2025-03-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.84375,0.3375,3,basket_tp_pips,24
GBPUSD,asia,2025-03-17T22:00:00.000000+0000,2025-03-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,-1.04,2.09625,1.1375,3,session_close,300
NZDUSD,asia,2025-03-17T22:00:00.000000+0000,2025-03-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.40625,1.47875,1.2675,3,session_close,300
EURJPY,london,2025-03-18T02:00:00.000000+0000,2025-03-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.632614,0.486364,3,basket_tp_pips,32
GBPJPY,london,2025-03-18T02:00:00.000000+0000,2025-03-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.070335,0.070335,3,basket_tp_pips,14
GBPUSD,london,2025-03-18T02:00:00.000000+0000,2025-03-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.8125,0.53625,3,basket_tp_pips,202
NZDUSD,london,2025-03-18T02:00:00.000000+0000,2025-03-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.67375,1.0725,3,basket_tp_pips,294
EURJPY,new_york,2025-03-18T12:00:00.000000+0000,2025-03-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.75375,0.75375,3,basket_tp_pips,20
GBPJPY,new_york,2025-03-18T12:00:00.000000+0000,2025-03-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.18,0.18,3,basket_tp_pips,28
GBPUSD,new_york,2025-03-18T12:00:00.000000+0000,2025-03-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.50375,0.455,3,basket_tp_pips,23
